stop_id,routes,cross_street,on_street,dept_name
758,29,TERMINAL,NAVY PIER,Bus Operations
759,2&29&65&66&120&121&124,STREETER,GRAND,Bus Operations
760,2&29&65&66&120&121&124,PESHTIGO,GRAND,Bus Operations
761,29&65&120&121,ST. CLAIR,GRAND,Bus Operations
764,65,STATE,GRAND,Bus Operations
765,65,DEARBORN,GRAND,Bus Operations
766,65,CLARK,GRAND,Bus Operations
769,65,FRANKLIN,GRAND,Bus Operations
771,65,KINGSBURY,GRAND,Bus Operations
772,65,530 WEST RR CROSSING,GRAND,Bus Operations
776,65,PEORIA,GRAND,Bus Operations
778,65,ABERDEEN,GRAND,Bus Operations
780,65,RACINE,GRAND,Bus Operations
781,65,OGDEN,GRAND,Bus Operations
782,65,NOBLE,GRAND,Bus Operations
783,65,ARMOUR,GRAND,Bus Operations
784,65,ASHLAND,GRAND,Bus Operations
785,65,PAULINA,GRAND,Bus Operations
786,65,WOOD,GRAND,Bus Operations
787,65,WOLCOTT,GRAND,Bus Operations
788,65,DAMEN,GRAND,Bus Operations
789,65,HOYNE,GRAND,Bus Operations
790,65,LEAVITT,GRAND,Bus Operations
791,65,OAKLEY,GRAND,Bus Operations
794,65,ROCKWELL,GRAND,Bus Operations
795,65,TALMAN,GRAND,Bus Operations
796,65,WASHTENAW,GRAND,Bus Operations
797,65,CALIFORNIA,GRAND,Bus Operations
798,65,CHICAGO,GRAND,Bus Operations
799,65,SACRAMENTO(east serv.dr.),GRAND,Bus Operations
800,65&94,SACRAMENTO(west serv.dr.),GRAND,Bus Operations
801,65&94,ALBANY,GRAND,Bus Operations
802,65,KEDZIE,GRAND,Bus Operations
803,65,AUGUSTA,GRAND,Bus Operations
805,65,THOMAS,GRAND,Bus Operations
806,65,DRAKE,GRAND,Bus Operations
808,65,DIVISION,GRAND,Bus Operations
809,65,LAWNDALE,GRAND,Bus Operations
811,65,SPRINGFIELD,GRAND,Bus Operations
812,65,PULASKI,GRAND,Bus Operations
813,65,KARLOV,GRAND,Bus Operations
814,65,KEELER,GRAND,Bus Operations
815,65,KILDARE,GRAND,Bus Operations
817,65,NORTH/KOSTNER,GRAND,Bus Operations
818,65,KILBOURN,GRAND,Bus Operations
819,65,KENTON (west leg),GRAND,Bus Operations
820,65,4700 WEST,GRAND,Bus Operations
821,65,CICERO,GRAND,Bus Operations
822,65,LAMON,GRAND,Bus Operations
823,65,LECLAIRE/ARMITAGE,GRAND,Bus Operations
826,65,LOCKWOOD (east leg),GRAND,Bus Operations
828,65,5500 WEST,GRAND,Bus Operations
829,65,CENTRAL,GRAND,Bus Operations
830,65,MAJOR,GRAND,Bus Operations
832,65,MARMORA,GRAND,Bus Operations
833,65,AUSTIN,GRAND,Bus Operations
834,65,MEADE,GRAND,Bus Operations
836,65,MOBILE,GRAND,Bus Operations
837,65,NARRAGANSETT,GRAND,Bus Operations
838,65,NATCHEZ,GRAND,Bus Operations
840,65&74,NORMANDY (west leg),GRAND,Bus Operations
842,65&74,NEW ENGLAND (west leg),GRAND,Bus Operations
844,65&74,SAYRE,GRAND,Bus Operations
845,72,NORTH AVENUE,NEVA,Bus Operations
846,72,FOREST,NORTH AVENUE,Bus Operations
847,72,KENILWORTH,NORTH AVENUE,Bus Operations
848,72,OAK PARK,NORTH AVENUE,Bus Operations
849,72,LINDEN,NORTH AVENUE,Bus Operations
850,72,EAST,NORTH AVENUE,Bus Operations
851,72,ELMWOOD,NORTH AVENUE,Bus Operations
854,72&86,RIDGELAND,NORTH AVENUE,Bus Operations
856,72,LOMBARD,NORTH AVENUE,Bus Operations
857,72,TAYLOR,NORTH AVENUE,Bus Operations
859,72,MAYFIELD (west leg),NORTH AVENUE,Bus Operations
860,72,MENARD,NORTH AVENUE,Bus Operations
861,72,WALLER,NORTH AVENUE,Bus Operations
863,72,LINDER,NORTH AVENUE,Bus Operations
864,72,LONG,NORTH AVENUE,Bus Operations
865,72,LOCKWOOD,NORTH AVENUE,Bus Operations
866,72,LARAMIE,NORTH AVENUE,Bus Operations
867,72,LECLAIRE (north leg),NORTH AVENUE,Bus Operations
868,72,LAVERGNE,NORTH AVENUE,Bus Operations
870,72,CICERO,NORTH AVENUE,Bus Operations
871,72,KILPATRICK,NORTH AVENUE,Bus Operations
872,72,KENTON,NORTH AVENUE,Bus Operations
873,72,KILBOURN,NORTH AVENUE,Bus Operations
874,72,KOSTNER,NORTH AVENUE,Bus Operations
875,72,GRAND,NORTH AVENUE,Bus Operations
876,72,KEELER,NORTH AVENUE,Bus Operations
879,72,SPRINGFIELD,NORTH AVENUE,Bus Operations
880,72,HAMLIN,NORTH AVENUE,Bus Operations
881,72,LAWNDALE,NORTH AVENUE,Bus Operations
882,72,CENTRAL PARK,NORTH AVENUE,Bus Operations
883,72,ST. LOUIS (west leg),NORTH AVENUE,Bus Operations
885,72,SPAULDING,NORTH AVENUE,Bus Operations
887,72,ALBANY,NORTH AVENUE,Bus Operations
888,72,HUMBOLDT,NORTH AVENUE,Bus Operations
889,72,FRANCISCO,NORTH AVENUE,Bus Operations
890,72,CALIFORNIA,NORTH AVENUE,Bus Operations
891,72,WASHTENAW,NORTH AVENUE,Bus Operations
893,72,CAMPBELL,NORTH AVENUE,Bus Operations
894,72,WESTERN,NORTH AVENUE,Bus Operations
895,72,OAKLEY,NORTH AVENUE,Bus Operations
896,72,LEAVITT,NORTH AVENUE,Bus Operations
897,72,HOYNE,NORTH AVENUE,Bus Operations
898,72,MILWAUKEE/DAMEN,NORTH AVENUE,Bus Operations
899,72,WOLCOTT,NORTH AVENUE,Bus Operations
900,72,WOOD,NORTH AVENUE,Bus Operations
901,72,PAULINA,NORTH AVENUE,Bus Operations
902,72,ASHLAND,NORTH AVENUE,Bus Operations
903,N9&72,BOSWORTH,NORTH AVENUE,Bus Operations
910,N9&72,SHEFFIELD,NORTH AVENUE,Bus Operations
913,33&72,CLYBOURN/HASLTED,NORTH AVENUE,Bus Operations
915,72,ORCHARD,NORTH AVENUE,Bus Operations
916,72,LARRABEE,NORTH AVENUE,Bus Operations
917,72,CLEVELAND,NORTH AVENUE,Bus Operations
918,72,SEDGWICK,NORTH AVENUE,Bus Operations
919,72,NORTH PARK,NORTH AVENUE,Bus Operations
920,72,WELLS,NORTH AVENUE,Bus Operations
922,72,CLARK,NORTH AVENUE,Bus Operations
923,72,CLARK,NORTH AVENUE,Bus Operations
924,72,CLARK,NORTH AVENUE,Bus Operations
926,72,WELLS,NORTH AVENUE,Bus Operations
927,72,SEDGWICK,NORTH AVENUE,Bus Operations
928,72,CLEVELAND,NORTH AVENUE,Bus Operations
929,72,LARRABEE,NORTH AVENUE,Bus Operations
933,N9&72,FREMONT,NORTH AVENUE,Bus Operations
934,N9&72,SHEFFIELD/KINGSBURY,NORTH AVENUE,Bus Operations
939,N9&72,BOSWORTH,NORTH AVENUE,Bus Operations
941,72,PAULINA,NORTH AVENUE,Bus Operations
942,72,WOOD,NORTH AVENUE,Bus Operations
943,72,WOLCOTT,NORTH AVENUE,Bus Operations
945,72,MILWAUKEE/DAMEN,NORTH AVENUE,Bus Operations
946,72,HOYNE,NORTH AVENUE,Bus Operations
947,72,LEAVITT,NORTH AVENUE,Bus Operations
948,72,OAKLEY,NORTH AVENUE,Bus Operations
949,72,WESTERN,NORTH AVENUE,Bus Operations
950,72,CAMPBELL,NORTH AVENUE,Bus Operations
951,72,ROCKWELL,NORTH AVENUE,Bus Operations
954,72,FRANCISCO,NORTH AVENUE,Bus Operations
957,72,ALBANY,NORTH AVENUE,Bus Operations
959,72,SPAULDING,NORTH AVENUE,Bus Operations
961,72,DRAKE,NORTH AVENUE,Bus Operations
962,72,CENTRAL PARK,NORTH AVENUE,Bus Operations
963,72,LAWNDALE,NORTH AVENUE,Bus Operations
964,72,HAMLIN,NORTH AVENUE,Bus Operations
965,72,SPRINGFIELD,NORTH AVENUE,Bus Operations
967,72,KARLOV,NORTH AVENUE,Bus Operations
968,72,KEELER,NORTH AVENUE,Bus Operations
971,72,KOSTNER/GRAND,NORTH AVENUE,Bus Operations
972,72,KILBOURN,NORTH AVENUE,Bus Operations
973,72,KENTON,NORTH AVENUE,Bus Operations
974,72,KILPATRICK,NORTH AVENUE,Bus Operations
975,72,CICERO,NORTH AVENUE,Bus Operations
976,72,LAMON,NORTH AVENUE,Bus Operations
977,72,LAVERGNE,NORTH AVENUE,Bus Operations
978,72,LECLAIRE (north leg),NORTH AVENUE,Bus Operations
979,72,LARAMIE,NORTH AVENUE,Bus Operations
980,72,LOCKWOOD,NORTH AVENUE,Bus Operations
981,72,LONG,NORTH AVENUE,Bus Operations
982,72,LINDER,NORTH AVENUE,Bus Operations
984,72,MAJOR,NORTH AVENUE,Bus Operations
985,72,MENARD,NORTH AVENUE,Bus Operations
986,72,MAYFIELD (west leg),NORTH AVENUE,Bus Operations
987,72,AUSTIN,NORTH AVENUE,Bus Operations
988,72,MEADE,NORTH AVENUE,Bus Operations
989,72,MELVINA,NORTH AVENUE,Bus Operations
990,72,MERRIMAC,NORTH AVENUE,Bus Operations
992,72&86,exit drwy. to NARR. term.,NORTH AVENUE,Bus Operations
993,72,NAGLE,NORTH AVENUE,Bus Operations
996,72,NATOMA,NORTH AVENUE,Bus Operations
997,72,OAK PARK,NORTH AVENUE,Bus Operations
998,72,NEW ENGLAND,NORTH AVENUE,Bus Operations
999,72,SAYRE,NORTH AVENUE,Bus Operations
1000,72,NORDICA,NORTH AVENUE,Bus Operations
1001,72,NEVA,NORTH AVENUE,Bus Operations
1003,72&90&307,NORTH AVENUE,HARLEM,Bus Operations
1004,72&90&307,WABANSIA,HARLEM,Bus Operations
1005,72,NEVA,WABANSIA,Bus Operations
1006,147,HOWARD TERMINAL,PAULINA,Bus Operations
1011,147&151,SHERIDAN,HOWARD,Bus Operations
1012,147&151,BIRCHWOOD,SHERIDAN,Bus Operations
1014,147&151,JARVIS,SHERIDAN,Bus Operations
1015,147&151,SHERWIN,SHERIDAN,Bus Operations
1016,147&151,CHASE,SHERIDAN,Bus Operations
1017,147&151,TOUHY,SHERIDAN,Bus Operations
1018,147&151,ESTES,SHERIDAN,Bus Operations
1019,147&151,GREENLEAF,SHERIDAN,Bus Operations
1020,147&151,LUNT,SHERIDAN,Bus Operations
1021,147&151,MORSE,SHERIDAN,Bus Operations
1022,147&151&155,FARWELL,SHERIDAN,Bus Operations
1023,147&151&155,PRATT,SHERIDAN,Bus Operations
1025,147&151&155,NORTH SHORE,SHERIDAN,Bus Operations
1027,147&151&155,LOYOLA,SHERIDAN,Bus Operations
1028,147&151&155,ARTHUR,SHERIDAN,Bus Operations
1029,136&147&151,BROADWAY/DEVON,SHERIDAN 6400N,Bus Operations
1030,136&147&151,WINTHROP,SHERIDAN 6400N,Bus Operations
1031,136&147&151,KENMORE,SHERIDAN 6400N,Bus Operations
1032,136&147&151,ROSEMONT,SHERIDAN,Bus Operations
1033,136&147&151,GRANVILLE,SHERIDAN,Bus Operations
1034,136&147&151,GLENLAKE,SHERIDAN,Bus Operations
1035,136&147&151,THORNDALE,SHERIDAN,Bus Operations
1036,136&147&151,ARDMORE,SHERIDAN,Bus Operations
1037,136&147&151,HOLLYWOOD,SHERIDAN,Bus Operations
1038,136&147&151,BRYN MAWR,SHERIDAN,Bus Operations
1039,136&147&151,CATALPA,SHERIDAN,Bus Operations
1040,136&147&151,BALMORAL,SHERIDAN,Bus Operations
1041,92&136&144&146&147&100,BERWYN (south leg),SHERIDAN,Bus Operations
1042,151,FOSTER,SHERIDAN,Bus Operations
1043,151,WINONA,SHERIDAN,Bus Operations
1044,151,ARGYLE,SHERIDAN,Bus Operations
1045,151,AINSLIE,SHERIDAN,Bus Operations
1046,151,GUNNISON,SHERIDAN,Bus Operations
1047,151,LAWRENCE,SHERIDAN,Bus Operations
1048,151,LELAND,SHERIDAN,Bus Operations
1049,151,WILSON,SHERIDAN,Bus Operations
1050,151,SUNNYSIDE,SHERIDAN,Bus Operations
1051,151,MONTROSE,SHERIDAN,Bus Operations
1052,151,BROADWAY (south of Mont.),SHERIDAN,Bus Operations
1053,151,4242 NORTH,SHERIDAN,Bus Operations
1054,151,BUENA,SHERIDAN,Bus Operations
1055,151,CUYLER,SHERIDAN,Bus Operations
1056,151,IRVING PARK,SHERIDAN,Bus Operations
1057,151,SHEFFIELD,SHERIDAN 3900N,Bus Operations
1058,151,FREMONT,SHERIDAN 3900N,Bus Operations
1060,151,PINE GROVE,SHERIDAN 3900N,Bus Operations
1061,135&145&146&151&152,GRACE,LAKE SHORE,Bus Operations
1062,135&145&146&151&152,WAVELAND,LAKE SHORE,Bus Operations
1063,135&145&146&151,ADDISON,LAKE SHORE,Bus Operations
1064,135&145&146&151,BROMPTON,LAKE SHORE,Bus Operations
1065,135&145&146&151,CORNELIA,LAKE SHORE,Bus Operations
1066,135&145&146&151,STRATFORD,LAKE SHORE,Bus Operations
1067,135&145&146&151,HAWTHORNE,LAKE SHORE,Bus Operations
1068,135&145&146&151,ROSCOE,LAKE SHORE,Bus Operations
1069,151,ALDINE,LAKE SHORE,Bus Operations
1070,151,MELROSE,LAKE SHORE,Bus Operations
1072,134&143&151&156,BRIAR,SHERIDAN,Bus Operations
1073,134&143&151&156,BARRY,SHERIDAN,Bus Operations
1074,134&143&151&156,WELLINGTON,SHERIDAN,Bus Operations
1075,134&143&151&156,OAKDALE,SHERIDAN,Bus Operations
1076,134&143&151&156,SURF,SHERIDAN,Bus Operations
1077,134&143&151&156,DIVERSEY,SHERIDAN,Bus Operations
1078,134&143&151&156,WRIGHTWOOD,STOCKTON,Bus Operations
1079,134&143&151&156,ROSLYN,STOCKTON,Bus Operations
1080,134&143&151&156,ARLINGTON,STOCKTON,Bus Operations
1081,151&156,FULLERTON,STOCKTON,Bus Operations
1082,151&156,WEBSTER,STOCKTON,Bus Operations
1083,151&156,DICKENS,STOCKTON,Bus Operations
1084,151&156,ARMITAGE,STOCKTON,Bus Operations
1085,151&156,LINCOLN,STOCKTON,Bus Operations
1086,151&156,LASALLE,STOCKTON,Bus Operations
1087,151,NORTH AVENUE,LAKE SHORE,Bus Operations
1088,151,BURTON,LAKE SHORE,Bus Operations
1089,151,SCHILLER,LAKE SHORE,Bus Operations
3537,97,HAMLIN,OAKTON,Bus Operations
1090,151,BANKS,LAKE SHORE,Bus Operations
1091,151,GOETHE,LAKE SHORE,Bus Operations
1092,151,SCOTT,LAKE SHORE,Bus Operations
1093,151,DIVISION,LAKE SHORE,Bus Operations
1094,151,ELM,LAKE SHORE,Bus Operations
1095,151,CEDAR,LAKE SHORE,Bus Operations
1096,151,OAK,LAKE SHORE,Bus Operations
1097,33&143&144&145&146&100&000&000,DELAWARE,MICHIGAN,Bus Operations
1098,10&33&125&143&144&145&146&147&148&151,PEARSON,MICHIGAN,Bus Operations
1100,3&10&26&33&125&143&144&145&146&147&148&151,ERIE,MICHIGAN,Bus Operations
1101,2&3&10&26&143&144&145&146&147&148&151&157,OHIO,MICHIGAN,Bus Operations
1102,2&3&10&26&143&144&145&146&147&148&151&157,ILLINOIS,MICHIGAN,Bus Operations
1103,2&3&10&26&N66&143&144&145&146&147&148&151&157,HUBBARD (WRIGLEY BLDG.),MICHIGAN,Bus Operations
1104,3&26&N66&143&145&147&148&151&157,SOUTH WATER,MICHIGAN,Bus Operations
1105,3&4&19&26&N66&124&143&145&147&148&151&157,betw. LAKE & RANDOLPH,MICHIGAN,Bus Operations
1106,3&4&19&20&26&60&N66&124&143&145&147&148&151&157,WASHINGTON,MICHIGAN,Bus Operations
1107,3&4&26&143&145&147&148&151,betw. MADISON & MONROE,MICHIGAN,Bus Operations
1108,1&7&X28&126&129&130&134&135&136&151&156,S. WACKER,ADAMS,Bus Operations
1110,3&4&J14&26&143&145&147&148,JACKSON,MICHIGAN,Bus Operations
1111,147,WABASH,CONGRESS,Bus Operations
1113,2&10&29&130&144&145&146&147&148,VAN BUREN,STATE,Bus Operations
1115,2&10&29&144&145&146&147&148&151,ADAMS,STATE,Bus Operations
1117,2&10&29&144&145&146&147&148&151,MADISON,STATE,Bus Operations
1119,3&6&19&20&26&N66&143&147&151&157,RANDOLPH,MICHIGAN,Bus Operations
1120,3&6&20&26&N66&143&144&145&146&147&148&151&157,SOUTH WATER,MICHIGAN,Bus Operations
1121,2&3&&6&10&20&26&N66&151&157,E. WACKER,MICHIGAN,Bus Operations
1122,2&3&10&26&N66&143&144&145&146&147&148&151&157,HUBBARD (TRIBUNE BLDG.),MICHIGAN,Bus Operations
1123,2&3&10&26&143&144&145&146&147&148&151&157,GRAND,MICHIGAN,Bus Operations
1124,3&10&26&33&125&143&144&145&146&147&148&151,ONTARIO,MICHIGAN,Bus Operations
1125,3&10&26&33&125&143&144&145&146&147&148&151,HURON,MICHIGAN,Bus Operations
1126,3&10&26&125,CHICAGO,MICHIGAN,Bus Operations
1127,33&143&144&145&146&100&000&000,CHESTNUT,MICHIGAN,Bus Operations
1128,33&143&144&145&146&100&000&000,btwn DELAWARE & WALTON,MICHIGAN,Bus Operations
1129,151,OAK,MICHIGAN,Bus Operations
1130,151,CEDAR,LAKE SHORE,Bus Operations
1131,151,ELM,LAKE SHORE,Bus Operations
1132,151,DIVISION,LAKE SHORE,Bus Operations
1133,151,SCOTT,LAKE SHORE,Bus Operations
1134,151,GOETHE,LAKE SHORE,Bus Operations
1135,151,BANKS,LAKE SHORE,Bus Operations
1136,151,SCHILLER,LAKE SHORE,Bus Operations
1137,151,BURTON,LAKE SHORE,Bus Operations
1138,151,NORTH AVENUE,LAKE SHORE,Bus Operations
1139,151&156,LASALLE,STOCKTON,Bus Operations
1140,151&156,LINCOLN,STOCKTON,Bus Operations
1141,151&156,ARMITAGE,STOCKTON,Bus Operations
1142,151&156,DICKENS,STOCKTON,Bus Operations
1143,151&156,WEBSTER,STOCKTON,Bus Operations
1144,151&156,FULLERTON,STOCKTON,Bus Operations
1145,134&143&151&156,ARLINGTON,STOCKTON,Bus Operations
1146,134&143&151&156,ROSLYN,STOCKTON,Bus Operations
1147,134&143&151&156,WRIGHTWOOD,STOCKTON,Bus Operations
1148,77&134&143&151&156,DIVERSEY,SHERIDAN,Bus Operations
1149,77&134&143&151&156,SURF,SHERIDAN,Bus Operations
1150,77&134&143&151&156,OAKDALE,SHERIDAN,Bus Operations
1151,77&134&143&151&156,WELLINGTON,SHERIDAN,Bus Operations
1152,77&134&143&151&156,BARRY,SHERIDAN,Bus Operations
1153,77&134&143&151&156,BRIAR,SHERIDAN,Bus Operations
1154,134&143,BELMONT,SHERIDAN,Bus Operations
1155,135&145&146&151,BELMONT,SHERIDAN,Bus Operations
1156,135&145&146&151,ALDINE,LAKE SHORE,Bus Operations
1157,135&145&146&151,ROSCOE,LAKE SHORE,Bus Operations
1158,135&145&146&151,HAWTHORNE,LAKE SHORE,Bus Operations
1159,135&145&146&151,STRATFORD,LAKE SHORE,Bus Operations
1160,135&145&146&151,CORNELIA,LAKE SHORE,Bus Operations
1161,135&145&146&151,BROMPTON,LAKE SHORE,Bus Operations
1162,135&145&146&151&152,ADDISON,LAKE SHORE,Bus Operations
1163,135&145&146&151&152,WAVELAND,LAKE SHORE,Bus Operations
1164,151,W. SHERIDAN (3900 N),LAKE SHORE,Bus Operations
1165,80&151,PINE GROVE,SHERIDAN 3900N,Bus Operations
1166,151,BROADWAY,SHERIDAN 3900N,Bus Operations
1167,151,FREMONT,SHERIDAN 3900N,Bus Operations
1168,151,BYRON,SHERIDAN,Bus Operations
1169,151,DAKIN,SHERIDAN,Bus Operations
1170,151,IRVING PARK,SHERIDAN,Bus Operations
1171,151,BELLE PLAINE,SHERIDAN,Bus Operations
1172,151,BUENA,SHERIDAN,Bus Operations
1173,151,4225 NORTH,SHERIDAN,Bus Operations
1174,151,BROADWAY (south of Mont.),SHERIDAN,Bus Operations
1175,151,MONTROSE,SHERIDAN,Bus Operations
1176,151,SUNNYSIDE,SHERIDAN,Bus Operations
1177,151,WILSON,SHERIDAN,Bus Operations
1178,151,LELAND,SHERIDAN,Bus Operations
1179,151,LAWRENCE,SHERIDAN,Bus Operations
1180,151,GUNNISON,SHERIDAN,Bus Operations
1181,151,AINSLIE,SHERIDAN,Bus Operations
1182,151,ARGYLE,SHERIDAN,Bus Operations
1183,151,WINONA,SHERIDAN,Bus Operations
1184,136&147&151,FOSTER,SHERIDAN,Bus Operations
1185,136&147&151,BERWYN (south leg),SHERIDAN,Bus Operations
1186,136&147&151,BALMORAL,SHERIDAN,Bus Operations
1187,136&147&151,CATALPA,SHERIDAN,Bus Operations
1188,136&147&151,BRYN MAWR,SHERIDAN,Bus Operations
1189,136&147&151,HOLLYWOOD,SHERIDAN,Bus Operations
1190,136&147&151,ARDMORE,SHERIDAN,Bus Operations
1191,136&147&151,THORNDALE,SHERIDAN,Bus Operations
1192,136&147&151,GLENLAKE,SHERIDAN,Bus Operations
1198,136&147&151,GRANVILLE,SHERIDAN,Bus Operations
1199,136&147&151,ROSEMONT,SHERIDAN,Bus Operations
1200,136&147&151,KENMORE,SHERIDAN 6400N,Bus Operations
1201,136&147&151,WINTHROP,SHERIDAN 6400N,Bus Operations
1203,147&151&155,ARTHUR,SHERIDAN,Bus Operations
1204,147&151&155,LOYOLA,SHERIDAN,Bus Operations
1206,147&151&155,NORTH SHORE,SHERIDAN,Bus Operations
1208,147&151,PRATT,SHERIDAN,Bus Operations
1209,147&151,FARWELL,SHERIDAN,Bus Operations
1210,96&147&151,MORSE,SHERIDAN,Bus Operations
1211,147&151,LUNT,SHERIDAN,Bus Operations
1212,147&151,GREENLEAF,SHERIDAN,Bus Operations
1213,147&151,ESTES,SHERIDAN,Bus Operations
1214,147&151,TOUHY,SHERIDAN,Bus Operations
1215,147&151,CHASE,SHERIDAN,Bus Operations
1216,147&151,SHERWIN,SHERIDAN,Bus Operations
1217,147&151,JARVIS,SHERIDAN,Bus Operations
1219,147&151,BIRCHWOOD,SHERIDAN,Bus Operations
1220,147&151,SHERIDAN,HOWARD,Bus Operations
1224,74,175' W OF HALSTED,FULLERTON,Bus Operations
1225,11&74,RED/BROWN/PURPLE LINE STA,FULLERTON,Bus Operations
1226,74,SEMINARY,FULLERTON,Bus Operations
1227,74,RACINE,FULLERTON,Bus Operations
1228,74,SURREY COURT,FULLERTON,Bus Operations
1230,74,GREENVIEW,FULLERTON,Bus Operations
1233,74,RIVERFRONT MALL (1800 W.),FULLERTON,Bus Operations
1235,74,ELSTON,FULLERTON,Bus Operations
1236,74,DAMEN,FULLERTON,Bus Operations
1238,74,OAKLEY,FULLERTON,Bus Operations
1239,74,WESTERN,FULLERTON,Bus Operations
1240,74,CAMPBELL,FULLERTON,Bus Operations
1241,74,ROCKWELL,FULLERTON,Bus Operations
1242,74,WASHTENAW,FULLERTON,Bus Operations
1243,74,CALIFORNIA,FULLERTON,Bus Operations
1246,74,ALBANY,FULLERTON,Bus Operations
1248,74,KEDZIE (w. service drive),FULLERTON,Bus Operations
1249,74,SPAULDING,FULLERTON,Bus Operations
1250,74,KIMBALL,FULLERTON,Bus Operations
1251,74,ST. LOUIS,FULLERTON,Bus Operations
1252,74,CENTRAL PARK,FULLERTON,Bus Operations
1253,74,LAWNDALE,FULLERTON,Bus Operations
1255,74,HAMLIN,FULLERTON,Bus Operations
1256,74,SPRINGFIELD,FULLERTON,Bus Operations
1257,74,PULASKI,FULLERTON,Bus Operations
1258,74,KARLOV,FULLERTON,Bus Operations
1259,74,KEELER,FULLERTON,Bus Operations
1260,74,TRIPP,FULLERTON,Bus Operations
1261,74,KILDARE,FULLERTON,Bus Operations
1262,74,KOSTNER,FULLERTON,Bus Operations
1263,74,KILBOURN,FULLERTON,Bus Operations
1264,74,KENTON (east leg),FULLERTON,Bus Operations
1265,74,KILPATRICK,FULLERTON,Bus Operations
1267,74,LAMON,FULLERTON,Bus Operations
1269,74,LECLAIRE,FULLERTON,Bus Operations
1270,74,LARAMIE,FULLERTON,Bus Operations
1271,74,LOCKWOOD,FULLERTON,Bus Operations
1272,74,LONG,FULLERTON,Bus Operations
1273,74,LINDER,FULLERTON,Bus Operations
1275,74,MAJOR,FULLERTON,Bus Operations
1277,74,MARMORA,FULLERTON,Bus Operations
1278,74,AUSTIN,FULLERTON,Bus Operations
1279,74,MEADE,FULLERTON,Bus Operations
1280,74,MELVINA,FULLERTON,Bus Operations
1281,74,MOBILE,FULLERTON,Bus Operations
1282,74,NARRAGANSETT,FULLERTON,Bus Operations
1283,74,6450 WEST,FULLERTON,Bus Operations
1286,74,6450 WEST,FULLERTON,Bus Operations
1287,86,2500 NORTH,NARRAGANSETT,Bus Operations
1289,86,2500 NORTH,NARRAGANSETT,Bus Operations
1291,74,MOBILE,FULLERTON,Bus Operations
1292,74,MELVINA,FULLERTON,Bus Operations
1293,74,MEADE,FULLERTON,Bus Operations
1294,74,AUSTIN,FULLERTON,Bus Operations
1295,74,MARMORA,FULLERTON,Bus Operations
1296,74,MENARD,FULLERTON,Bus Operations
1297,74,MAJOR,FULLERTON,Bus Operations
1299,74,LINDER,FULLERTON,Bus Operations
1301,74,LOCKWOOD,FULLERTON,Bus Operations
1302,74,LARAMIE,FULLERTON,Bus Operations
1303,74,LECLAIRE,FULLERTON,Bus Operations
1304,74,LAVERGNE,FULLERTON,Bus Operations
1305,74,LAMON,FULLERTON,Bus Operations
1306,74,CICERO,FULLERTON,Bus Operations
1307,74,KILPATRICK,FULLERTON,Bus Operations
1308,74,KENTON (west leg),FULLERTON,Bus Operations
1309,74,KILBOURN,FULLERTON,Bus Operations
1310,74,KOSTNER,FULLERTON,Bus Operations
1311,74,KILDARE,FULLERTON,Bus Operations
1312,74,TRIPP,FULLERTON,Bus Operations
1313,74,KEELER,FULLERTON,Bus Operations
1314,74,KARLOV,FULLERTON,Bus Operations
1315,74,PULASKI,FULLERTON,Bus Operations
1316,74,SPRINGFIELD,FULLERTON,Bus Operations
1317,74,HAMLIN,FULLERTON,Bus Operations
1319,74,LAWNDALE,FULLERTON,Bus Operations
1320,74,CENTRAL PARK,FULLERTON,Bus Operations
1321,74,ST. LOUIS,FULLERTON,Bus Operations
1322,74,KIMBALL,FULLERTON,Bus Operations
1323,74,SPAULDING,FULLERTON,Bus Operations
1324,74,KEDZIE (w. service drive),FULLERTON,Bus Operations
1326,74,ALBANY,FULLERTON,Bus Operations
1327,74,SACRAMENTO,FULLERTON,Bus Operations
1329,74,CALIFORNIA,FULLERTON,Bus Operations
1330,74,WASHTENAW,FULLERTON,Bus Operations
1331,74,ROCKWELL,FULLERTON,Bus Operations
1332,74,CAMPBELL,FULLERTON,Bus Operations
1333,74,WESTERN,FULLERTON,Bus Operations
1334,74,OAKLEY,FULLERTON,Bus Operations
1336,74,DAMEN,FULLERTON,Bus Operations
1337,74,ELSTON,FULLERTON,Bus Operations
1339,74,WOOD,FULLERTON,Bus Operations
1340,74,CLYBOURN,FULLERTON,Bus Operations
1342,74,GREENVIEW,FULLERTON,Bus Operations
1343,74,SOUTHPORT,FULLERTON,Bus Operations
1344,74,LAKEWOOD,FULLERTON,Bus Operations
1345,74,RACINE,FULLERTON,Bus Operations
1346,74,SEMINARY,FULLERTON,Bus Operations
1348,11&74,HALSTED/LINCOLN,FULLERTON,Bus Operations
1349,8&74,BELDEN,HALSTED,Bus Operations
1350,74,HALSTED,WEBSTER,Bus Operations
1351,74,ORCHARD,WEBSTER,Bus Operations
1352,11&74,WEBSTER/GENEVA T./LARABEE,LINCOLN,Bus Operations
1353,11&74,BELDEN/ORCHARD,LINCOLN,Bus Operations
